id,nome,tipo_registro,categoria_principal,categorias_secundarias,resumo,cidade,uf,rua,numero,bairro,complemento,latitude,longitude,telefone,whatsapp,email,site,instagram,horario_funcionamento,servicos_atracoes,acessibilidade,necessita_reserva,cadastur,url_origem,url_mapa,status_revisao,situacao_catalogo,alertas_catalogo,fontes_consultadas
atm_0665,Comida de Mãe Box 07,empresa,Restaurante,alimentacao,"Comida de Mãe Box 07 é um restaurante de alimentação localizado no Centro, em Altamira/PA. O endereço é Av. João Pessoa - Centro, e o contato é (93) 99188-9175. As coordenadas são -3.2107174, -52.2096537 (Fonte: google_maps:331:83aba5d8ae, 2026-09-11).",Altamira,PA,Av. João Pessoa,,Centro,,"-3,2107174","-52,2096537",(93) 99188-9175,,,,,,,,,,https://www.google.com/maps/place/Comida+de+M%C3%A3e+Box+07/data=!4m7!3m6!1s0x9292380d9ca72d6b:0x7d09f22df95f96e5!8m2!3d-3.2107174!4d-52.2096537!16s%2Fg%2F11g9ngnslf!19sChIJay2nnA04kpIR5ZZf-S3yCX0?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2107174,-52.2096537",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0666,Deck Bar E Restaurante,empresa,Restaurante,alimentacao,"Deck Bar e Restaurante é um restaurante localizado em Altamira/PA, no bairro Jardim Independente II. O endereço é R. Cel. José Porfírio, 3905. O contato é (93) 99142-0802. As coordenadas são -3.2239203, -52.2189865 (Fonte: google_maps, 2026-09-11).",Altamira,PA,R. Cel. José Porfírio,3905,Jardim Independente Ii,,"-3,2239203","-52,2189865",(93) 99142-0802,,,,,,,,,,https://www.google.com/maps/place/Deck+Bar+e+Restaurante/data=!4m7!3m6!1s0x929247c91ffff109:0x96f7516bd65e9b91!8m2!3d-3.2239203!4d-52.2189865!16s%2Fg%2F11h_whyn8s!19sChIJCfH_H8lHkpIRkZte1mtR95Y?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2239203,-52.2189865",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0667,Disk Pizza Sabor Caseiro,empresa,Restaurante,alimentacao,"Disk Pizza SABOR CASEIRO é um restaurante de alimentação localizado em Altamira, PA, no bairro Ibiza. O endereço é Rua Elias Leitão - Ibiza, e o contato é (93) 99137-8436. As coordenadas são -3.2210928, -52.2339891 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Rua Elias Leitão,,Ibiza,,"-3,2210928","-52,2339891",(93) 99137-8436,,,,,,,,,,https://www.google.com/maps/place/Disk+Pizza+SABOR+CASEIRO/data=!4m7!3m6!1s0x92924702a3b0fc45:0xac193737ab867603!8m2!3d-3.2210928!4d-52.2339891!16s%2Fg%2F11h96dm8qf!19sChIJRfywowJHkpIRA3aGqzc3Gaw?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2210928,-52.2339891",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0668,Empório Cosmopolita,empresa,Restaurante,alimentacao,"Empório Cosmopolita é um restaurante de alimentação localizado em Altamira, PA, no bairro Esplanada do Xingu. O endereço é R. Cel. José Porfírio, 3227A, com telefone (93) 99150-7242 e site https://emporiocosmopolita.com.br/. Coordenadas: -3.218646, -52.215998. (Fonte: google_maps:82:83aba5d8ae)",Altamira,PA,"R. Cel. José Porfírio, 3227A",,Esplanada do Xingu,,"-3,218646","-52,215998",(93) 99150-7242,,,https://emporiocosmopolita.com.br/,,,,,,,https://www.google.com/maps/place/Emp%C3%B3rio+Cosmopolita/data=!4m7!3m6!1s0x9292478a710fffff:0x230ccfb00565c4e5!8m2!3d-3.218646!4d-52.215998!16s%2Fg%2F11s5xpbfd5!19sChIJ__8PcYpHkpIR5cRlBbDPDCM?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.218646,-52.215998",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira | https://altamira.pa.gov.br/file-real-do-xingu-abre-a-rodada-de-avaliacao-da-primeira-etapa-do-circuito-gastronomico/ | https://altamira.pa.gov.br/56786-2/
atm_0669,Espaço Grill,empresa,Restaurante,alimentacao,"Entidade turística consolidada: Espaço grill, um restaurante de alimentação localizado no Centro, Altamira - PA. O endereço é Avenida Presidente Tancredo de Almeida neves, e o contato é (93) 99176-1667. O site fornecido é um perfil do Instagram (google_maps:174:83aba5d8ae|site). As coordenadas são -3.211246, -52.216776 (google_maps:174:83aba5d8ae|latitude, google_maps:174:83aba5d8ae|longitude). Fonte: google_maps (2026-09-11).",Altamira,PA,Avenida Presidente Tancredo de Almeida Neves,,Centro,,"-3,211246","-52,216776",(93) 99176-1667,,,https://instagram.com/espacogrill_atm?igshid=MzRlODBiNWFlZA==,,,,,,,https://www.google.com/maps/place/Espa%C3%A7o+grill/data=!4m7!3m6!1s0x929239c6ea1c1ddf:0xb0f613e99f2604fe!8m2!3d-3.211246!4d-52.216776!16s%2Fg%2F11l2s_7y7l!19sChIJ3x0c6sY5kpIR_gQmn-kT9rA?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.211246,-52.216776",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0670,Estação Gourmet,empresa,Restaurante,alimentacao,"Estação Gourmet é um restaurante de alimentação localizado em Altamira, PA. O endereço é Jardim Independente II, e o contato é (93) 99142-2729. As coordenadas são -3.2193356, -52.2184323 (Fonte: google_maps, 2026-09-11). Necessita confirmação do bairro, pois o valor registrado é 'PA'.",Altamira,PA,Jardim Independente Ii,,,,"-3,2193356","-52,2184323",(93) 99142-2729,,,,,,,,,,https://www.google.com/maps/place/Esta%C3%A7%C3%A3o+Gourmet/data=!4m7!3m6!1s0x929239a69054ae89:0xdb44e5fa70a8297e!8m2!3d-3.2193356!4d-52.2184323!16s%2Fg%2F11gk8k7hw4!19sChIJia5UkKY5kpIRfimocPrlRNs?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2193356,-52.2184323",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0671,Fleniks Pizzaria E Hamburgueria,empresa,Restaurante,alimentacao,"Entidade turística consolidada como FLENIKS PIZZARIA E HAMBURGUERIA, um restaurante de alimentação localizado em Altamira, PA, no Centro. O endereço é Av. João Pessoa, 1740. As coordenadas e o horário de funcionamento são provenientes do Google Maps (data: 2026-09-11). Não há informações de contato ou horário atualizados de outras fontes confiáveis.",Altamira,PA,Av. João Pessoa,1740,Centro,,"-3,2087656","-52,2087071",,,,,,,,,,,https://www.google.com/maps/place/FLENIKS+PIZZARIA+E+HAMBURGUERIA/data=!4m7!3m6!1s0x9292381241a6893b:0xcd8d947e4bdc5e68!8m2!3d-3.2087656!4d-52.2087071!16s%2Fg%2F11md0zjq33!19sChIJO4mmQRI4kpIRaF7cS36Ujc0?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2087656,-52.2087071",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://www.locaisdobrasil.com.br/encontre/hamburgueria/taboao-da-serra-sp/xias-pizzaria-e-hamburgueria/66d8cdce70d3ea745b3c168b
atm_0672,Flutuante Amazônia,empresa,Restaurante,atrativos,"A entidade ""Flutuante Amazônia"" foi consolidada usando os dados da ocorrência google_maps:507:83aba5d8ae. É classificada como Restaurante e Atrativo, localizada em Altamira/PA. O endereço é AV Margem Esquerda do Rio - Tarumã Açu, Manaus - AM, 69023-240, com telefone (92) 99234-6265. As coordenadas não foram selecionadas por falta de evidência única e confiável.",Altamira,PA,Av Margem Esquerda do Rio,,Am,"Tarumã Açu, Manaus",,,(92) 99234-6265,,,,,,,,,,https://www.google.com/maps/place/Restaurante+Flutuante/data=!4m7!3m6!1s0x92a50f3ae92f7903:0x474efad6e1b80c8a!8m2!3d-1.4283955!4d-47.9198873!16s%2Fg%2F11h2p6pbq_!19sChIJA3kv6ToPpZIRigy44db6Tkc?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,,revisado,Revisar,sem coordenadas,cadastur | google_maps | youtube | visitaltamira
atm_0673,Guaraná da Amazônia da Simone,empresa,Restaurante,alimentacao,"Entidade turística consolidada: Guaraná da Amazônia da Simone, um Restaurante de alimentação localizado no Centro, Altamira - PA. O endereço é R. 7 de Setembro, 1919, e o contato é (93) 99155-6671. Coordenadas e dados obtidos via Google Maps (2026-09-11).",Altamira,PA,R. 7 de Setembro,1919,Centro,,"-3,2074598","-52,2120316",(93) 99155-6671,,,,,,,,,,https://www.google.com/maps/place/Guaran%C3%A1+da+Amaz%C3%B4nia+da+Simone/data=!4m7!3m6!1s0x92923928c148f057:0x9b37922ab62da196!8m2!3d-3.2074598!4d-52.2120316!16s%2Fg%2F11tt5x6gyf!19sChIJV_BIwSg5kpIRlqEttiqSN5s?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2074598,-52.2120316",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0674,O Sabor de Casa,empresa,Restaurante,alimentacao,"Entidade turística consolidada: O Sabor de Casa, um Restaurante de alimentação em Altamira/PA. O endereço é R. Mal. Rondon, 208 - Esplanada do Xingu. Contato: (93) 99169-3529. Coordenadas: -3.218663, -52.216989 (Fonte: google_maps, 2026-09-11).",Altamira,PA,R. Mal. Rondo,208,Esplanada do Xingu,,"-3,218663","-52,216989",(93) 99169-3529,,,,,,,,,,https://www.google.com/maps/place/O+Sabor+de+Casa/data=!4m7!3m6!1s0x92923875db33064f:0x37a3f247f1ef454c!8m2!3d-3.218663!4d-52.216989!16s%2Fg%2F11bxdw7f08!19sChIJTwYz23U4kpIRTEXv8Ufyozc?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.218663,-52.216989",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0675,Peixaria E Conveniência Sortidão,empresa,Restaurante,alimentacao,"PEIXARIA E CONVENIÊNCIA SORTIDÃO é um restaurante de alimentação localizado em Altamira/PA, no bairro Jardim Primavera. O endereço é R. Padre Antônio Viêira - Jardim Primavera, e pode ser contatado pelo telefone (93) 99200-7209. As coordenadas e o site foram obtidos via Google Maps (2026-09-11).",Altamira,PA,R. Padre Antônio Viêira,,Jardim Primavera,,"-3,1930602","-52,2089853",(93) 99200-7209,,,https://peixaria-e-conveniencia-sortidao.negocio.site/?utm_source=gmb&utm_medium=referral,,,,,,,https://www.google.com/maps/place/PEIXARIA+E+CONVENI%C3%8ANCIA+SORTID%C3%83O/data=!4m7!3m6!1s0x9292398c68e5b68b:0xfede4bb4414df91!8m2!3d-3.1930602!4d-52.2089853!16s%2Fg%2F11j_2mpzz5!19sChIJi7blaIw5kpIRkd8URLvk7Q8?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1930602,-52.2089853",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0676,Palaffitas Restaurante,empresa,Restaurante,alimentacao,"Palaffitas Restaurante em Altamira/PA. Endereço: R. Cel. José Porfírio, 3299 - Esplanada do Xingu. Telefone: (93) 9 9200-5353. Funciona de terça a sábado, das 11:00 às 20:00. Priorizada a fonte web verificada para contato e horário.",Altamira,PA,R. Cel. José Porfírio,3299,Esplanada do Xingu,,"-3,2217041","-52,217707",(93) 9 9200-5353,,,,,segunda: Fechado terça: 11:00 - 20:00 quarta: 11:00 - 20:00 quinta: 11:00 - 20:00 sexta: 11:00 - 20:00 sábado: 11:00 - 20:00 domingo: Fechado,,,,,https://www.google.com/maps/place/Palaffitas+%28Restaurante-Peixaria-Churrascaria+%26+Choperia%29/data=!4m7!3m6!1s0x9292478a3a723fef:0x46005c551917a1a9!8m2!3d-3.2179177!4d-52.2158498!16s%2Fg%2F11bzsqkl54!19sChIJ7z9yOopHkpIRqaEXGVVcAEY?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2217041,-52.217707",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://aiqfome.com/PA/altamira/restaurante-palaffitas
atm_0677,Quintal do Tião,empresa,Restaurante,alimentacao,"Quintal do Tião é um restaurante de alimentação localizado em Altamira, PA. O endereço é Av. Brg. Eduardo Gomes, 1496 - Esplanada do Xingu. Contato: (93) 99102-4064. Coordenadas: -3.2141865, -52.2153025. Fonte: google_maps (2026-09-11).",Altamira,PA,Av. Brg. Eduardo Gomes,1496,Esplanada do Xingu,,"-3,2141865","-52,2153025",(93) 99102-4064,,,https://app.anota.ai/espetinhodotiao?from=msa&utm_source=portal-share-btn,,,,,,,https://www.google.com/maps/place/Quintal+do+Ti%C3%A3o/data=!4m7!3m6!1s0x929247b51a493ff5:0x22002e6c100bea8!8m2!3d-3.2141865!4d-52.2153025!16s%2Fg%2F11y2nxrm18!19sChIJ9T9JGrVHkpIRqL4AweYCIAI?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2141865,-52.2153025",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0678,Restaurante Assados É Cia,empresa,Restaurante,alimentacao,"Restaurante Assados é CIA, um restaurante de alimentação localizado no Centro de Altamira-PA. O endereço é Tv. Lindolfo Aranha - Centro, e o contato é (93) 99232-6218. As coordenadas são -3.2055738, -52.2095669 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Tv. Lindolfo Aranha,,Centro,,"-3,2055738","-52,2095669",(93) 99232-6218,,,,,,,,,,https://www.google.com/maps/place/Restaurante+Assados+%C3%A9+CIA/data=!4m7!3m6!1s0x929239800c15d841:0xcd3ca38ac1582281!8m2!3d-3.2055738!4d-52.2095669!16s%2Fg%2F11jmy93_fy!19sChIJQdgVDIA5kpIRgSJYwYqjPM0?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2055738,-52.2095669",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0679,Restaurante Baianos,empresa,Restaurante,alimentacao,"Restaurante Baianos, localizado em Altamira/PA, é um restaurante de alimentação situado na Tv. Dez de Novembro, n° 619 - Centro. O contato é (93) 99115-6504. Coordenadas: -3.2059914, -52.2129398 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Tv. Dez de Novembro,619,Centro,,"-3,2059914","-52,2129398",(93) 99115-6504,,,,,,,,,,https://www.google.com/maps/place/Restaurante+Baianos/data=!4m7!3m6!1s0x929239ab6ea54f07:0x4277664593d976d3!8m2!3d-3.2059914!4d-52.2129398!16s%2Fg%2F11y6sh5q9k!19sChIJB0-lbqs5kpIR03bZk0Vmd0I?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2059914,-52.2129398",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0680,Restaurante Bom Gosto,empresa,Restaurante,alimentacao,"Entidade turística consolidada: Restaurante Bom Gosto, um restaurante de alimentação em Altamira/PA. O endereço é Tv. Cmte. Castilho, 737-647 - Catedral, e o contato é (93) 99122-6953. Coordenadas e dados obtidos via Google Maps (2026-09-11).",Altamira,PA,"Tv. Cmte. Castilho, 737-647",,Catedral,,"-3,2052681","-52,2068204",(93) 99122-6953,,,,,,,,,,https://www.google.com/maps/place/Restaurante+Bom+Gosto/data=!4m7!3m6!1s0x929239c63f9d573d:0x373548327f599a6a!8m2!3d-3.2052681!4d-52.2068204!16s%2Fg%2F11hxq2s9rx!19sChIJPVedP8Y5kpIRappZfzJINTc?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2052681,-52.2068204",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0681,Restaurante Empório Caseiro,empresa,Restaurante,alimentacao,"Entidade turística consolidada: Restaurante Empório Caseiro, um restaurante de alimentação em Altamira/PA, localizado no Centro, na R. Manoel Umbuzeiro, 2114. As coordenadas e dados foram extraídos do Google Maps (2026-09-11).",Altamira,PA,R. Manoel Umbuzeiro,2114,Centro,,"-3,20517","-52,2133805",,,,,,,,,,,https://www.google.com/maps/place/Restaurante+Emp%C3%B3rio+Caseiro/data=!4m7!3m6!1s0x9292386b46e5cc3f:0xe40faa103fdbdf74!8m2!3d-3.20517!4d-52.2133805!16s%2Fg%2F11gf61mxw0!19sChIJP8zlRms4kpIRdN_bPxCqD-Q?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.20517,-52.2133805",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira
atm_0682,Restaurante Flutuante,empresa,Restaurante,atrativos,"Consolidado o Restaurante Flutuante com dados da fonte google_maps:504:83aba5d8ae. A categoria principal é Restaurante, com localização em Altamira/PA. O endereço é PA-136, KM 16 - Centro, Inhangapi - PA, e o telefone é (91) 98583-2448. As outras fontes apresentaram inconsistências de localização e nome.",Altamira,PA,"Pa-136, Km",16,Pa,"Centro, Inhangapi",,,(91) 98583-2448,,,,,,,,,,https://www.google.com/maps/place/Restaurante+Flutuante/data=!4m7!3m6!1s0x92a50f3ae92f7903:0x474efad6e1b80c8a!8m2!3d-1.4283955!4d-47.9198873!16s%2Fg%2F11h2p6pbq_!19sChIJA3kv6ToPpZIRigy44db6Tkc?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0683,Restaurante Itapuã,empresa,Restaurante,alimentacao,"Entidade turística consolidada: Restaurante Itapuã, localizado em Altamira/PA. É classificado como Restaurante/Alimentação. O endereço é Av. João Pessoa - Centro, e possui telefone (93) 99205-1022 e site no Facebook. Coordenadas e dados extraídos do Google Maps (2026-09-11).",Altamira,PA,Av. João Pessoa,,Centro,,"-3,2081416","-52,2077033",(93) 99205-1022,,,https://pt-br.facebook.com/itapuaatm/,,,,,,,https://www.google.com/maps/place/Restaurante+Itapu%C3%A3/data=!4m7!3m6!1s0x92923813d63b916b:0x615ec339674be34d!8m2!3d-3.2081416!4d-52.2077033!16s%2Fg%2F11c5f8qn2s!19sChIJa5E71hM4kpIRTeNLZznDXmE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2081416,-52.2077033",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0684,Restaurante da Praça,empresa,Restaurante,alimentacao,"Entidade turística consolidada: Restaurante da Praça, um restaurante em Altamira/PA. O endereço é Tv. Cmte. Castilho - Catedral, e o contato é (93) 99162-9665. Coordenadas e detalhes obtidos via Google Maps (2026-09-11).",Altamira,PA,Tv. Cmte. Castilho,,Catedral,,"-3,2058784","-52,2064844",(93) 99162-9665,,,,,,,,,,https://www.google.com/maps/place/Restaurante+da+Pra%C3%A7a/data=!4m7!3m6!1s0x9292396e4188d70b:0x9dd6d8bb0acfc20c!8m2!3d-3.2058784!4d-52.2064844!16s%2Fg%2F11t5jqyd6c!19sChIJC9eIQW45kpIRDMLPCrvY1p0?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2058784,-52.2064844",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0685,Restaurante da Rose,empresa,Restaurante,alimentacao,"Restaurante da Rose é um restaurante de alimentação localizado em Altamira, PA. O endereço é Zap ( 91 - 99319.7741 - Centro, Altamira - PA, 68371-025). Contato: (93) 99106-7438. Coordenadas: Lat -3.2092283, Lon -52.2118074 (Fonte: google_maps, 2026-09-11).",Altamira,PA,,,,,"-3,2092283","-52,2118074",(93) 99106-7438,,,,,,,,,,https://www.google.com/maps/place/Restaurante+da+Rose/data=!4m7!3m6!1s0x9292386b951e991b:0x3bb4862ca2aff175!8m2!3d-3.2092283!4d-52.2118074!16s%2Fg%2F11g8yhz3dq!19sChIJG5kelWs4kpIRdfGvoiyGtDs?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2092283,-52.2118074",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0686,Restaurante do Gomes,empresa,Restaurante,alimentacao,"Entidade turística consolidada como Restaurante do Gomes, localizado em Altamira-PA, no Centro. Possui endereço completo, telefone e coordenadas geográficas, com dados provenientes do Google Maps (2026-09-11). A categoria principal é Restaurante, com secundária em alimentação.",Altamira,PA,Tv. Lindolfo Aranha,,Centro,,"-3,2059992","-52,2089416",(93) 99655-2242,,,,,,,,,,https://www.google.com/maps/place/Restaurante+do+Gomes/data=!4m7!3m6!1s0x9292381388cda82d:0x6cea4ba365cdfe97!8m2!3d-3.2059992!4d-52.2089416!16s%2Fg%2F11b6_szjsp!19sChIJLajNiBM4kpIRl_7NZaNL6mw?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2059992,-52.2089416",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira | https://altamira.pa.gov.br/file-real-do-xingu-abre-a-rodada-de-avaliacao-da-primeira-etapa-do-circuito-gastronomico/
